Age,Subscription_Duration_Months,Monthly_Logins,Last_Purchase_Days_Ago,App_Usage_Time_Min,Monthly_Spend,Discount_Usage_Percentage,Customer_Support_Calls,Satisfaction_Score,Contract_Type_Annual,Contract_Type_Monthly,Is_Churn
0.8627450980392156,0.11864406779661017,0.2222222222222222,0.07777777777777778,0.318407960199005,0.07909045226130654,0.7954545454545455,0.625,0.25,0.0,1.0,1
0.1568627450980392,0.20338983050847456,0.48148148148148145,0.044444444444444446,0.0,0.05329145728643216,0.27272727272727276,0.125,0.75,1.0,0.0,0
0.43137254901960786,0.1016949152542373,0.3333333333333333,0.022222222222222223,0.35820895522388063,0.013703517587939702,0.6022727272727274,0.375,1.0,0.0,1.0,0
0.43137254901960786,0.6101694915254238,0.37037037037037035,0.14444444444444446,0.6733001658374793,0.4180854271356784,0.5,0.375,0.5,1.0,0.0,0
0.823529411764706,0.3728813559322034,0.5185185185185186,0.43333333333333335,0.3548922056384743,0.012628140703517591,0.10227272727272728,0.25,1.0,0.0,1.0,0
0.09803921568627455,0.8135593220338984,0.4074074074074074,0.16666666666666669,0.22222222222222224,0.05366834170854272,0.1931818181818182,0.0,1.0,1.0,0.0,0
0.6862745098039217,0.9661016949152543,0.48148148148148145,0.1,0.2902155887230514,0.006351758793969849,0.4772727272727273,0.125,0.75,1.0,0.0,0
1.0,0.5254237288135594,0.5925925925925926,0.17777777777777778,0.16417910447761194,0.02093467336683417,0.5,0.625,0.5,1.0,0.0,1
0.21568627450980393,0.7796610169491526,0.3333333333333333,0.11111111111111112,0.32835820895522394,0.015929648241206032,0.09090909090909093,0.125,0.75,0.0,1.0,0
0.11764705882352944,0.05084745762711865,0.2962962962962963,0.2555555555555556,0.43946932006633505,0.029582914572864327,0.2272727272727273,0.25,1.0,1.0,0.0,0
0.9215686274509803,0.3559322033898305,0.3333333333333333,0.2,0.10116086235489222,0.06858793969849247,0.2840909090909091,0.625,0.75,0.0,1.0,0
0.8823529411764707,0.7796610169491526,0.37037037037037035,0.34444444444444444,0.008291873963515755,0.12963819095477389,0.7159090909090909,0.25,0.75,0.0,1.0,0
0.6470588235294118,0.6440677966101696,0.25925925925925924,0.08888888888888889,0.13764510779436154,0.18037688442211058,0.48863636363636365,0.125,0.75,0.0,1.0,0
0.8627450980392156,0.8135593220338984,0.4444444444444444,0.6,0.36484245439469326,0.04275376884422111,0.34090909090909094,0.25,1.0,1.0,0.0,0
0.05882352941176472,0.2711864406779661,0.25925925925925924,0.03333333333333333,0.21890547263681592,0.003688442211055276,0.17045454545454547,0.25,0.75,1.0,0.0,0
0.6666666666666666,0.6440677966101696,0.5185185185185186,0.35555555555555557,0.1824212271973466,0.15997487437185934,0.6136363636363638,0.125,0.75,0.0,1.0,0
0.9803921568627451,0.1016949152542373,0.48148148148148145,0.26666666666666666,0.5207296849087893,0.04128643216080402,0.09090909090909093,0.375,0.75,1.0,0.0,0
0.23529411764705888,0.30508474576271183,0.5555555555555556,0.26666666666666666,0.25538971807628524,0.01949246231155779,0.1931818181818182,0.0,1.0,1.0,0.0,0
0.4509803921568628,0.22033898305084745,0.5925925925925926,0.13333333333333333,0.39469320066334995,0.04659798994974875,0.21590909090909094,0.0,0.75,0.0,1.0,0
0.7843137254901961,0.3898305084745763,0.18518518518518517,0.4777777777777778,0.11608623548922056,0.028829145728643223,0.5227272727272728,0.125,1.0,1.0,0.0,0
0.21568627450980393,0.2542372881355932,0.4444444444444444,0.41111111111111115,0.4626865671641791,0.03119597989949749,0.31818181818181823,0.125,1.0,1.0,0.0,0
0.21568627450980393,0.4406779661016949,0.3333333333333333,0.3,0.4228855721393035,0.06052261306532664,0.34090909090909094,0.125,1.0,1.0,0.0,0
0.7843137254901961,0.9830508474576272,0.3333333333333333,0.06666666666666667,0.5257048092868989,0.016407035175879398,0.17045454545454547,0.25,0.75,0.0,1.0,0
0.6666666666666666,0.7627118644067797,0.6296296296296295,0.0,0.6235489220563848,0.024105527638190957,0.6250000000000001,0.125,1.0,1.0,0.0,0
0.1960784313725491,0.7796610169491526,0.3333333333333333,0.0,0.13764510779436154,0.05641708542713568,0.6363636363636365,0.0,1.0,1.0,0.0,0
0.7058823529411765,0.7627118644067797,0.37037037037037035,0.044444444444444446,0.5737976782752903,0.07806532663316584,0.1931818181818182,0.125,1.0,1.0,0.0,0
0.03921568627450983,0.6610169491525424,0.37037037037037035,0.06666666666666667,0.3548922056384743,0.06405025125628142,0.7386363636363638,0.375,0.75,1.0,0.0,0
0.9411764705882354,0.9152542372881356,0.4074074074074074,0.2555555555555556,0.4726368159203981,0.016472361809045228,0.3636363636363637,0.125,0.75,0.0,1.0,0
0.4901960784313726,0.4745762711864407,0.5925925925925926,0.044444444444444446,0.3117744610281924,0.014281407035175882,0.13636363636363638,0.375,0.5,1.0,0.0,0
0.13725490196078433,0.8983050847457628,0.4074074074074074,0.05555555555555556,0.33001658374792703,0.08633668341708545,0.46590909090909094,0.0,1.0,0.0,1.0,0
0.4901960784313726,0.8813559322033899,0.5185185185185186,0.0,0.41791044776119407,0.0629246231155779,0.46590909090909094,0.125,1.0,0.0,1.0,0
0.3529411764705882,0.3220338983050847,0.4074074074074074,0.07777777777777778,0.26036484245439473,0.06234673366834171,0.21590909090909094,0.125,0.75,0.0,1.0,0
0.9019607843137255,0.9322033898305085,0.37037037037037035,0.03333333333333333,0.11608623548922056,0.11137688442211055,0.3068181818181819,0.125,1.0,0.0,1.0,0
0.7254901960784313,0.15254237288135591,0.2962962962962963,0.6888888888888889,0.0978441127694859,0.006582914572864322,0.05681818181818182,0.375,0.75,0.0,1.0,1
0.2941176470588236,0.5423728813559322,0.4074074074074074,0.2111111111111111,0.32006633499170817,0.0447035175879397,0.4318181818181819,0.25,1.0,0.0,1.0,0
0.47058823529411764,0.3898305084745763,0.5925925925925926,0.2888888888888889,0.4013266998341625,0.0328643216080402,0.2613636363636364,0.25,0.75,0.0,1.0,0
0.1960784313725491,0.6779661016949153,0.3333333333333333,0.08888888888888889,0.5008291873963515,0.03501005025125629,0.6136363636363638,0.125,1.0,1.0,0.0,0
0.6274509803921569,0.3559322033898305,0.3333333333333333,0.11111111111111112,0.16749585406301823,0.031964824120603016,0.3068181818181819,0.25,1.0,1.0,0.0,0
0.6862745098039217,0.8474576271186441,0.4444444444444444,0.03333333333333333,0.25373134328358216,0.04244221105527638,0.46590909090909094,0.0,1.0,0.0,1.0,0
0.1568627450980392,0.423728813559322,0.14814814814814814,0.07777777777777778,0.12106135986733002,0.007462311557788946,0.7613636363636365,0.25,0.5,1.0,0.0,0
0.6274509803921569,0.01694915254237288,0.2222222222222222,0.26666666666666666,0.41791044776119407,0.10592964824120604,0.5340909090909091,0.125,0.75,1.0,0.0,0
0.03921568627450983,0.11864406779661017,0.3333333333333333,0.3111111111111111,0.3466003316749586,0.02931658291457287,0.3522727272727273,0.375,0.5,0.0,1.0,1
0.27450980392156865,0.5423728813559322,0.5185185185185186,0.4444444444444445,0.0,0.059512562814070365,0.3863636363636364,0.375,0.75,0.0,1.0,0
0.13725490196078433,0.4745762711864407,0.6296296296296295,0.044444444444444446,0.39966832504145944,0.20828643216080406,0.07954545454545456,0.125,0.5,1.0,0.0,0
0.6666666666666666,0.9322033898305085,0.5925925925925926,0.022222222222222223,0.5870646766169154,0.23230653266331663,0.11363636363636365,0.25,0.5,0.0,1.0,0
0.5294117647058824,0.1864406779661017,0.25925925925925924,0.0,0.1824212271973466,0.023492462311557792,0.31818181818181823,0.0,1.0,1.0,0.0,0
0.019607843137254943,0.8305084745762712,0.37037037037037035,0.0,0.42122719734660036,0.017311557788944727,0.4090909090909091,0.125,0.75,0.0,1.0,0
0.1568627450980392,0.9152542372881356,0.37037037037037035,0.06666666666666667,0.4510779436152571,0.0441105527638191,0.7727272727272728,0.25,1.0,1.0,0.0,0
0.09803921568627455,0.5423728813559322,0.3333333333333333,0.17777777777777778,0.0912106135986733,0.15848241206030153,0.4545454545454546,0.125,0.75,0.0,1.0,0
0.5882352941176471,0.2711864406779661,0.2962962962962963,0.33333333333333337,0.4311774461028193,0.06594974874371862,0.17045454545454547,0.125,1.0,0.0,1.0,0
0.3137254901960784,0.4915254237288135,0.25925925925925924,0.03333333333333333,0.6467661691542289,0.027819095477386938,0.2613636363636364,0.375,0.5,1.0,0.0,0
0.9411764705882354,0.01694915254237288,0.6296296296296295,0.4444444444444445,0.17412935323383086,0.013231155778894471,0.5227272727272728,0.375,0.75,0.0,1.0,1
0.823529411764706,0.05084745762711865,0.4074074074074074,0.13333333333333333,0.4444444444444445,0.057271356783919605,0.46590909090909094,0.125,1.0,0.0,1.0,0
0.8627450980392156,0.5932203389830509,0.5185185185185186,0.022222222222222223,0.34162520729684914,0.02831155778894473,0.44318181818181823,0.0,1.0,0.0,1.0,0
0.8627450980392156,0.4067796610169491,0.25925925925925924,0.06666666666666667,0.2470978441127695,0.015834170854271357,0.21590909090909094,0.25,0.75,1.0,0.0,0
0.27450980392156865,0.8135593220338984,0.2962962962962963,0.011111111111111112,0.27031509121061364,0.023532663316582915,0.5340909090909091,0.125,0.75,0.0,1.0,0
0.7843137254901961,0.22033898305084745,0.4074074074074074,0.03333333333333333,0.5008291873963515,0.05749748743718593,0.07954545454545456,0.125,0.75,0.0,1.0,0
0.47058823529411764,0.8305084745762712,0.3333333333333333,0.05555555555555556,0.20398009950248758,0.10892964824120605,0.15909090909090912,0.375,0.5,0.0,1.0,0
0.5294117647058824,0.13559322033898305,0.48148148148148145,0.22222222222222224,0.14096185737976782,0.024894472361809045,0.31818181818181823,0.5,0.5,0.0,1.0,1
0.4901960784313726,0.9661016949152543,0.5185185185185186,0.022222222222222223,0.12603648424543945,0.007291457286432162,0.4090909090909091,0.125,0.75,0.0,1.0,0
0.8039215686274509,0.6440677966101696,0.5185185185185186,0.26666666666666666,0.593698175787728,0.010331658291457286,0.21590909090909094,0.125,1.0,0.0,1.0,0
0.33333333333333337,0.728813559322034,0.4074074074074074,0.044444444444444446,0.3747927031509122,0.23181909547738697,0.125,0.375,0.75,0.0,1.0,1
0.8823529411764707,0.1016949152542373,0.5555555555555556,0.07777777777777778,0.3034825870646767,0.04410552763819096,0.2272727272727273,0.125,1.0,0.0,1.0,0
0.019607843137254943,0.5084745762711865,0.2962962962962963,0.07777777777777778,0.7446102819237147,0.03935678391959799,0.02272727272727273,0.0,1.0,1.0,0.0,0
0.8627450980392156,0.5254237288135594,0.37037037037037035,0.044444444444444446,0.5323383084577115,0.042869346733668344,0.8636363636363638,0.0,1.0,0.0,1.0,0
0.6470588235294118,0.3898305084745763,0.2222222222222222,0.03333333333333333,0.07628524046434493,0.018130653266331658,0.34090909090909094,0.125,0.75,1.0,0.0,0
0.5686274509803921,0.711864406779661,0.5555555555555556,0.03333333333333333,0.1293532338308458,0.014633165829145728,0.31818181818181823,0.5,0.5,0.0,1.0,1
0.8431372549019608,0.7457627118644068,0.5555555555555556,0.07777777777777778,0.04311774461028193,0.10460301507537689,0.6136363636363638,0.375,0.75,1.0,0.0,0
0.8627450980392156,0.20338983050847456,0.5555555555555556,0.022222222222222223,0.23217247097844113,0.04407537688442211,0.44318181818181823,0.0,1.0,0.0,1.0,0
0.823529411764706,0.4915254237288135,0.4444444444444444,0.011111111111111112,0.17412935323383086,0.1407738693467337,0.15909090909090912,0.0,1.0,0.0,1.0,0
0.9019607843137255,0.23728813559322032,0.25925925925925924,0.03333333333333333,0.2819237147595357,0.06529648241206032,0.4545454545454546,0.375,0.5,1.0,0.0,0
0.6862745098039217,0.9830508474576272,0.7777777777777777,0.2,0.02487562189054727,0.017889447236180907,0.25,0.0,0.75,0.0,1.0,0
0.5490196078431373,0.7966101694915255,0.3333333333333333,0.12222222222222223,0.6102819237147595,0.020728643216080405,0.034090909090909095,0.0,0.75,0.0,1.0,0
0.07843137254901966,0.4915254237288135,0.7037037037037037,0.2888888888888889,0.5837479270315091,0.04839698492462312,0.4318181818181819,0.375,0.75,1.0,0.0,0
0.8039215686274509,0.576271186440678,0.4074074074074074,0.32222222222222224,0.3432835820895523,0.04882914572864322,0.34090909090909094,0.125,1.0,0.0,1.0,0
0.6862745098039217,0.3220338983050847,0.5555555555555556,0.08888888888888889,0.6998341625207297,0.017728643216080402,0.06818181818181819,0.0,1.0,1.0,0.0,0
0.1960784313725491,0.8305084745762712,0.37037037037037035,0.2555555555555556,0.26036484245439473,0.053356783919598,0.3636363636363637,0.25,0.75,1.0,0.0,0
1.0,0.576271186440678,0.4074074074074074,0.03333333333333333,0.3167495854063019,0.03233165829145729,0.5568181818181819,0.375,0.75,0.0,1.0,0
0.5294117647058824,0.5084745762711865,0.5925925925925926,0.05555555555555556,0.0713101160862355,0.05622110552763819,0.31818181818181823,0.25,0.75,0.0,1.0,0
0.6666666666666666,0.5932203389830509,0.2962962962962963,0.15555555555555556,0.04643449419568823,0.012211055276381909,0.18181818181818185,0.0,1.0,1.0,0.0,0
0.607843137254902,0.6101694915254238,0.7407407407407407,0.4222222222222222,0.38640132669983424,0.028829145728643223,0.09090909090909093,0.125,1.0,0.0,1.0,0
0.8823529411764707,0.05084745762711865,0.48148148148148145,0.6333333333333333,0.03316749585406302,0.4068894472361809,0.6590909090909091,0.0,1.0,0.0,1.0,0
0.9803921568627451,0.5084745762711865,0.3333333333333333,0.3666666666666667,0.3930348258706468,0.08469849246231156,0.5340909090909091,0.0,0.75,0.0,1.0,0
0.9803921568627451,0.864406779661017,0.2222222222222222,0.06666666666666667,0.2769485903814262,0.032226130653266336,0.2272727272727273,0.25,0.75,1.0,0.0,0
0.9607843137254902,0.423728813559322,0.2962962962962963,0.9444444444444445,0.0,0.01855276381909548,0.6590909090909091,0.375,0.5,1.0,0.0,1
0.03921568627450983,0.9152542372881356,0.4444444444444444,0.12222222222222223,0.339966832504146,0.025713567839195983,0.39772727272727276,0.25,0.75,0.0,1.0,0
0.7254901960784313,0.8305084745762712,0.5925925925925926,0.1,0.285240464344942,0.033708542713567845,0.125,0.5,0.5,0.0,1.0,1
0.23529411764705888,0.20338983050847456,0.5185185185185186,0.0,0.3548922056384743,0.11036683417085427,0.44318181818181823,0.25,1.0,1.0,0.0,0
0.5882352941176471,0.9830508474576272,0.5185185185185186,0.0,0.42951907131011613,0.015758793969849246,0.1931818181818182,0.125,0.75,0.0,1.0,0
0.9215686274509803,0.5254237288135594,0.25925925925925924,0.24444444444444446,0.26533996683250416,0.025286432160804024,0.10227272727272728,0.375,0.75,0.0,1.0,0
0.09803921568627455,0.864406779661017,0.37037037037037035,0.2,0.6600331674958541,0.09303015075376886,0.13636363636363638,0.125,1.0,1.0,0.0,0
0.7254901960784313,0.7796610169491526,0.25925925925925924,0.2111111111111111,0.37976782752902155,0.04031658291457287,0.46590909090909094,0.125,0.75,0.0,1.0,0
0.9215686274509803,0.8474576271186441,0.5555555555555556,0.011111111111111112,0.30514096185737977,0.08788944723618092,0.6704545454545455,0.0,1.0,0.0,1.0,0
0.43137254901960786,0.15254237288135591,0.5185185185185186,0.011111111111111112,0.15091210613598674,0.045939698492462315,0.6477272727272727,0.125,0.75,0.0,1.0,0
0.019607843137254943,0.01694915254237288,0.48148148148148145,0.08888888888888889,0.15422885572139305,0.04982914572864322,0.13636363636363638,0.5,0.75,0.0,1.0,0
0.4901960784313726,0.06779661016949153,0.4074074074074074,0.06666666666666667,0.26533996683250416,0.03521105527638191,0.20454545454545456,0.125,1.0,0.0,1.0,0
0.21568627450980393,0.6949152542372882,0.2962962962962963,0.4,0.5024875621890548,0.0357035175879397,0.04545454545454546,0.0,1.0,1.0,0.0,0
0.7843137254901961,0.11864406779661017,0.48148148148148145,0.8222222222222223,0.23051409618573798,0.04195979899497488,0.25,0.25,1.0,1.0,0.0,0
0.27450980392156865,0.5593220338983051,0.48148148148148145,0.3,0.703150912106136,0.05880904522613065,0.4772727272727273,0.0,1.0,1.0,0.0,0
0.8627450980392156,0.5593220338983051,0.2962962962962963,0.9666666666666667,0.2985074626865672,0.09842713567839198,0.06818181818181819,0.25,0.75,0.0,1.0,1
0.17647058823529416,0.03389830508474577,0.2962962962962963,0.43333333333333335,0.23051409618573798,0.02142713567839196,0.37500000000000006,0.125,0.75,0.0,1.0,1
0.09803921568627455,0.8983050847457628,0.37037037037037035,0.2111111111111111,0.1890547263681592,0.11025125628140706,0.39772727272727276,0.0,1.0,0.0,1.0,0
0.6274509803921569,0.08474576271186442,0.5185185185185186,0.044444444444444446,0.18076285240464346,0.006859296482412059,0.11363636363636365,0.375,0.5,1.0,0.0,0
0.0,0.423728813559322,0.2222222222222222,0.16666666666666669,0.3598673300165838,0.06060301507537689,0.4090909090909091,0.0,1.0,0.0,1.0,0
0.3137254901960784,0.423728813559322,0.48148148148148145,0.4222222222222222,0.18739635157545606,0.04644723618090453,0.31818181818181823,0.25,0.5,0.0,1.0,0
0.5882352941176471,0.5932203389830509,0.5555555555555556,0.05555555555555556,0.3930348258706468,0.0378643216080402,0.2840909090909091,0.125,1.0,0.0,1.0,0
0.6470588235294118,0.11864406779661017,0.48148148148148145,0.022222222222222223,0.25538971807628524,0.0411356783919598,0.1931818181818182,0.125,1.0,1.0,0.0,0
0.5294117647058824,0.9661016949152543,0.14814814814814814,0.0,0.33001658374792703,0.030783919597989956,0.29545454545454547,0.125,1.0,0.0,1.0,0
0.2549019607843137,0.5254237288135594,0.18518518518518517,0.43333333333333335,0.09286898839137644,0.17983919597989953,0.37500000000000006,0.375,0.5,0.0,1.0,1
0.9411764705882354,0.3220338983050847,0.2962962962962963,0.12222222222222223,0.21061359867330015,0.06494472361809045,0.2840909090909091,0.25,0.75,0.0,1.0,0
0.8823529411764707,0.5593220338983051,0.5555555555555556,0.5555555555555556,0.16417910447761194,0.010035175879396984,0.15909090909090912,0.0,0.75,0.0,1.0,0
0.07843137254901966,0.8983050847457628,0.48148148148148145,0.17777777777777778,0.6053067993366501,0.017723618090452264,0.29545454545454547,0.125,0.75,0.0,1.0,0
0.7254901960784313,0.9830508474576272,0.2222222222222222,0.0,0.04477611940298508,0.041427135678391964,0.2272727272727273,0.0,0.75,0.0,1.0,0
0.7843137254901961,0.13559322033898305,0.3333333333333333,0.17777777777777778,0.5058043117744611,0.1639346733668342,0.14772727272727273,0.25,0.75,1.0,0.0,0
0.8039215686274509,0.8135593220338984,0.3333333333333333,0.23333333333333334,0.14593698175787728,0.02955276381909548,0.31818181818181823,0.125,1.0,0.0,1.0,0
0.23529411764705888,0.728813559322034,0.4074074074074074,0.32222222222222224,0.10779436152570482,0.0205678391959799,0.23863636363636365,0.0,1.0,0.0,1.0,0
0.07843137254901966,0.8135593220338984,0.25925925925925924,0.2111111111111111,0.3316749585406302,0.008889447236180906,0.3068181818181819,0.375,0.75,0.0,1.0,0
0.7843137254901961,0.6779661016949153,0.5925925925925926,0.1,0.3665008291873964,0.09951256281407037,0.05681818181818182,0.125,0.75,0.0,1.0,0
0.5490196078431373,0.864406779661017,0.5925925925925926,0.07777777777777778,0.30514096185737977,0.17071859296482417,0.2272727272727273,0.125,1.0,0.0,1.0,0
0.6470588235294118,0.6610169491525424,0.2962962962962963,0.08888888888888889,0.21227197346600332,0.03480904522613065,0.23863636363636365,0.0,1.0,0.0,1.0,0
0.607843137254902,0.08474576271186442,0.18518518518518517,0.044444444444444446,0.43615257048092876,0.026994974874371858,0.23863636363636365,0.25,0.5,0.0,1.0,0
0.5098039215686275,0.6779661016949153,0.48148148148148145,0.0,0.15422885572139305,0.012105527638190956,0.15909090909090912,0.0,1.0,0.0,1.0,0
0.5686274509803921,0.7796610169491526,0.5555555555555556,0.1,0.23714759535655058,0.14580402010050253,0.20454545454545456,0.375,0.75,0.0,1.0,0
0.5490196078431373,0.728813559322034,0.4074074074074074,0.05555555555555556,0.5074626865671642,0.11578894472361809,0.5340909090909091,0.0,1.0,0.0,1.0,0
0.3921568627450981,0.6610169491525424,0.4444444444444444,0.12222222222222223,0.02653399668325042,0.031316582914572864,0.5,0.0,1.0,0.0,1.0,1
0.823529411764706,0.728813559322034,0.4444444444444444,0.03333333333333333,0.406301824212272,0.15295477386934675,0.21590909090909094,0.125,0.75,0.0,1.0,0
0.5882352941176471,0.5593220338983051,0.48148148148148145,0.07777777777777778,0.5174129353233832,0.032206030150753774,0.06818181818181819,0.375,0.5,0.0,1.0,1
0.7254901960784313,0.9152542372881356,0.7037037037037037,0.15555555555555556,0.25704809286898844,0.2559246231155779,0.34090909090909094,0.125,1.0,1.0,0.0,0
0.5882352941176471,0.0,0.5555555555555556,0.3111111111111111,0.6102819237147595,0.014618090452261309,0.25,0.125,0.75,0.0,1.0,0
0.3921568627450981,0.288135593220339,0.2962962962962963,0.2111111111111111,0.39469320066334995,0.04713065326633167,0.42045454545454547,0.0,0.75,0.0,1.0,0
0.019607843137254943,0.9491525423728814,0.25925925925925924,0.1,0.25704809286898844,0.08693467336683419,0.23863636363636365,0.625,0.5,0.0,1.0,1
0.7058823529411765,0.576271186440678,0.14814814814814814,0.1,0.05306799336650083,0.01996984924623116,0.13636363636363638,0.0,0.75,0.0,1.0,0
0.05882352941176472,0.03389830508474577,0.48148148148148145,0.3,0.21724709784411278,0.10913567839195981,0.48863636363636365,0.125,1.0,0.0,1.0,0
0.607843137254902,0.6949152542372882,0.4444444444444444,0.022222222222222223,0.06301824212271973,0.11906532663316585,0.2613636363636364,0.125,1.0,0.0,1.0,0
